Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201411,Nov-14,4,0,2,Exports,56,Belgium,,826,United Kingdom,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,886436,,895058,,,0
HS,2014,201408,Aug-14,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,70535746,,58097157,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,478,Mauritania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22522,,15770,,,0
HS,2014,201402,Feb-14,4,0,1,Imports,56,Belgium,,826,United Kingdom,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,917051,,1379839,,,0
HS,2014,201409,Sep-14,4,0,1,Imports,56,Belgium,,246,Finland,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,10960,,30893,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,430,Liberia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6219,,6111,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,434,Libya,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1281153,,1101360,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,440,Lithuania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,25967,,31233,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,478,Mauritania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,179766,,169604,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,462,Maldives,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2111,,2065,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,466,Mali,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23388,,18274,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,156,China,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1492582,,1284391,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,100,Bulgaria,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23320,,17415,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,84,Belize,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23608,,16227,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,108,Burundi,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1525,,1352,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,120,Cameroon,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,25353,,18072,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,132,Cabo Verde,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,7997,,5722,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,28,Antigua and Barbuda,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,43302,,37756,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,8,Albania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5773,,17175,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,533,Aruba,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,88518,,68628,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,531,Curaçao,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,91794,,72172,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,566,Nigeria,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,12000,,10129,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,562,Niger,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,42772,,29944,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,288,Ghana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,134968,,103673,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,308,Grenada,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21684,,16443,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,324,Guinea,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,39109,,48799,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,328,Guyana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4454,,3784,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,208,Denmark,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,215218,,769839,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,586,Pakistan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,434828,,1180343,,,0
HS,2014,201402,Feb-14,4,0,1,Imports,56,Belgium,,528,Netherlands,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4942004,,12971791,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,729,Sudan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4231,,8085,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,604,Peru,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,185,,1327,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,608,Philippines,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,111771,,436611,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,624,Guinea-Bissau,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,8458,,48897,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,634,Qatar,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,9900,,23130,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,442,Luxembourg,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,55015,,225060,,,0
HS,2014,201403,Mar-14,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,14287694,,46144118,,,0
HS,2014,201410,Oct-14,4,0,1,Imports,56,Belgium,,428,Latvia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,66522,,210757,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,620,Portugal,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,50035,,190488,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,740,Suriname,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,64383,,339764,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,642,Romania,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,270146,,307988,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,372,Ireland,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,14696,,60319,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,608,Philippines,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,111771,,317933,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,266,Gabon,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,64000,,206865,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,764,Thailand,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,56673,,234407,,,0
HS,2014,201411,Nov-14,4,0,1,Imports,56,Belgium,,276,Germany,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,2277763,,6632128,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,376,Israel,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,185241,,681791,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,768,Togo,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,36,,83,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,784,United Arab Emirates,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,111046,,391513,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,270,Gambia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23082,,18079,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,258,French Polynesia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,28844,,19523,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,246,Finland,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,3,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,233,Estonia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,26,,77,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,196,Cyprus,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3903,,10795,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,180,Dem.Rep. of the Congo,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,15878,,15358,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,191,Croatia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,8,,24,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,192,Cuba,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5182,,4260,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,642,Romania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,47991,,71552,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,191214,,327028,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,792,Turkey,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,765,,1865,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,804,Ukraine,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,20,,177,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,705,Slovenia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,292561,,357847,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,646,Rwanda,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,299,,391,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,662,Saint Lucia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21681,,16537,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,690,Seychelles,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,56649,,49732,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,703,Slovakia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4911,,9162,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,400,Jordan,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,108273,,86069,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,384,Côte d'Ivoire,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,2985,,11354,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,422,Lebanon,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,6877,,21280,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,414,Kuwait,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22847,,74245,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,67028625,,61038060,,,0
HS,2014,201401,Jan-14,4,0,1,Imports,56,Belgium,,528,Netherlands,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,35226251,,33443740,,,0
HS,2014,201402,Feb-14,4,0,1,Imports,56,Belgium,,579,Norway,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,23246,,45707,,,0
HS,2014,201411,Nov-14,4,0,1,Imports,56,Belgium,,826,United Kingdom,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,459417,,1408447,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,862,Venezuela,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,9,,7,,,0
HS,2014,201402,Feb-14,4,0,1,Imports,56,Belgium,,276,Germany,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,43085641,,30190057,,,0
HS,2014,201411,Nov-14,4,0,2,Exports,56,Belgium,,528,Netherlands,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,16967351,,16584632,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,531,Curaçao,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,90133,,67456,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,533,Aruba,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22179,,17463,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,534,Sint Maarten (Dutch part),,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22737,,17123,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,300,Greece,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,227416,,447016,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,724,Spain,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,90791,,190688,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,531,Curaçao,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,89338,,61927,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,533,Aruba,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22287,,15576,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,703,Slovakia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,5876,,11066,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,705,Slovenia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,169444,,214615,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,332,Haiti,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21081,,18227,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,300,Greece,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,214761,,376751,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,324,Guinea,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,32296,,38262,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,308,Grenada,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21789,,16926,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,288,Ghana,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,124251,,93890,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,804,Ukraine,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,28,,239,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,28,Antigua and Barbuda,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21651,,17471,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,24,Angola,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,65679,,52420,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,212,Dominica,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22861,,17111,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,196,Cyprus,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,3753,,10473,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,191,Croatia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,8,,24,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,180,Dem.Rep. of the Congo,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,30247,,26668,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,246,Finland,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4,,3,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,233,Estonia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,73,,213,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,231,Ethiopia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22494,,17343,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,740,Suriname,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,4893,,4317,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,462,Maldives,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22144,,18024,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,466,Mali,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,15321,,10254,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,178,Congo,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,32,,46,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,156,China,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,644639,,675418,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,120,Cameroon,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,9336,,6040,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,100,Bulgaria,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,7011,,5121,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,440,Lithuania,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,1622,,5455,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,434,Libya,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21651,,18834,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,422,Lebanon,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,11856,,36386,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,414,Kuwait,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,47424,,149394,,,0
HS,2014,201404,Apr-14,4,0,2,Exports,56,Belgium,,826,United Kingdom,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1077802,,3983944,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,752,Sweden,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,48197,,215708,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,642,Romania,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,57116,,39735,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,324,Guinea,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,167735,,551035,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,328,Guyana,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,6622,,29162,,,0
HS,2014,201411,Nov-14,4,0,2,Exports,56,Belgium,,251,France,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4356549,,10725916,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,643,Russian Federation,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,18396,,9274,,,0
HS,2014,201409,Sep-14,4,0,1,Imports,56,Belgium,,428,Latvia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,167166,,505203,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,388,Jamaica,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,19240,,34819,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,344,"China, Hong Kong SAR",,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,4751,,31905,,,0
HS,2014,201409,Sep-14,4,0,1,Imports,56,Belgium,,440,Lithuania,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24274,,63572,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,392,Japan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,6876,,40968,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24512554,,88383297,,,0
HS,2014,201412,Dec-14,4,0,1,Imports,56,Belgium,,724,Spain,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,93668,,227363,,,0
HS,2014,201401,Jan-14,4,0,2,Exports,56,Belgium,,788,Tunisia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,24000,,111153,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,646,Rwanda,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,1441,,8831,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,682,Saudi Arabia,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,463448,,1922990,,,0
HS,2014,201409,Sep-14,4,0,1,Imports,56,Belgium,,442,Luxembourg,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,382,,1673,,,0
HS,2014,201404,Apr-14,4,0,1,Imports,56,Belgium,,251,France,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,3659150,,11355858,,,0
HS,2014,201409,Sep-14,4,0,2,Exports,56,Belgium,,398,Kazakhstan,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,182238,,723064,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,414,Kuwait,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,25000,,97587,,,0
HS,2014,201412,Dec-14,4,0,1,Imports,56,Belgium,,381,Italy,,,,,,,,,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,,,,,,,61,,594,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,400,Jordan,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,65037,,52761,,,0
HS,2014,201411,Nov-14,4,0,1,Imports,56,Belgium,,528,Netherlands,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,36752007,,32905649,,,0
HS,2014,201408,Aug-14,4,0,2,Exports,56,Belgium,,566,Nigeria,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,91898,,68116,,,0
HS,2014,201407,Jul-14,4,0,2,Exports,56,Belgium,,208,Denmark,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,134043,,362087,,,0
HS,2014,201412,Dec-14,4,0,2,Exports,56,Belgium,,534,Sint Maarten (Dutch part),,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,22519,,15445,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,258,French Polynesia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,55224,,38454,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,262,Djibouti,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,21651,,18665,,,0
HS,2014,201402,Feb-14,4,0,2,Exports,56,Belgium,,270,Gambia,,,,,,,,,401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,24786,,19255,,,0
