Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201407,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,61131
2014,201408,Exports,Belgium,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17297
2014,201408,Exports,Belgium,Burkina Faso,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14791
2014,201403,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8099
2014,201410,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201410,Imports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,446882
2014,201401,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31350
2014,201408,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3991
2014,201409,Imports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1108386
2014,201410,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,35175
2014,201407,Exports,Belgium,Russian Federation,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,180974
2014,201409,Exports,Belgium,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2696
2014,201407,Exports,Belgium,Rwanda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,62
2014,201408,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,127
2014,201408,Exports,Belgium,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,149938
2014,201409,Exports,Belgium,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,163
2014,201409,Exports,Belgium,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1480
2014,201403,Exports,Belgium,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,372516
2014,201401,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1675318
2014,201408,Exports,Belgium,Gambia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,297
2014,201403,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,45939
2014,201401,Exports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14091422
2014,201411,Imports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,7053509
2014,201408,Exports,Belgium,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,623728
2014,201408,Exports,Belgium,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,213098
2014,201403,Exports,Belgium,Kazakhstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,175275
2014,201410,Imports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8917970
2014,201401,Imports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,27903
2014,201403,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1866887
2014,201410,Exports,Belgium,Indonesia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,856424
2014,201401,Exports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,99538
2014,201401,Exports,Belgium,Burkina Faso,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,56484
2014,201403,Exports,Belgium,Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1018891
2014,201410,Exports,Belgium,Iraq,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,615541
2014,201410,Imports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,724831
2014,201410,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,115772
2014,201408,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,242674
2014,201403,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2436
2014,201410,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31529
2014,201410,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,85102
2014,201407,Exports,Belgium,Saudi Arabia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,34435
2014,201401,Exports,Belgium,Bosnia Herzegovina,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,78820
2014,201408,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201409,Imports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,467170
2014,201410,Exports,Belgium,Haiti,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15625
2014,201407,Exports,Belgium,Serbia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19878
2014,201409,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,163695
2014,201403,Imports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,58003
2014,201410,Imports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32641980
2014,201410,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,201630
2014,201407,Exports,Belgium,Seychelles,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33806
2014,201407,Exports,Belgium,Sierra Leone,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18000
2014,201408,Exports,Belgium,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,85596
2014,201403,Imports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,64
2014,201408,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,87825
2014,201401,Exports,Belgium,Yemen,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,527426
2014,201401,Exports,Belgium,Zambia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,78300
2014,201406,Exports,Belgium,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,5360867
2014,201408,Exports,Belgium,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,164767
2014,201408,Exports,Belgium,Haiti,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,77997
2014,201408,Exports,Belgium,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,96806
2014,201405,Imports,Belgium,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,111264
2014,201404,Imports,Belgium,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15607
2014,201404,Imports,Belgium,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,3964
2014,201404,Imports,Belgium,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,156887
2014,201404,Imports,Belgium,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,276378
2014,201404,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,235835
2014,201404,Imports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,46124
2014,201404,Imports,Belgium,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,62902
2014,201404,Imports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,862178
2014,201406,Exports,Belgium,Afghanistan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,27
2014,201406,Exports,Belgium,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,7907597
2014,201408,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,402,136181
2014,201403,Exports,Belgium,Kuwait,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,140988
2014,201406,Exports,Belgium,Angola,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,5446
2014,201401,Exports,Belgium,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1444281
2014,201403,Exports,Belgium,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,847575
2014,201408,Exports,Belgium,Djibouti,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16590
2014,201403,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32769
2014,201410,Exports,Belgium,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,289595
2014,201401,Imports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,137777
2014,201408,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,70087
2014,201401,Imports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,729
2014,201411,Imports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10518093
2014,201408,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,421119
2014,201408,Exports,Belgium,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6947
2014,201401,Exports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19685247
2014,201403,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,47802
2014,201401,Exports,Belgium,Burkina Faso,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19482
2014,201410,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,7479
2014,201406,Exports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6487218
2014,201408,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,72254
2014,201408,Exports,Belgium,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5316
2014,201404,Imports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31032
2014,201404,Imports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,126994
2014,201404,Imports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,78518
2014,201410,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,59537
2014,201410,Exports,Belgium,Algeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2560045
2014,201410,Exports,Belgium,Angola,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1010
2014,201408,Exports,Belgium,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,79556
2014,201405,Imports,Belgium,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,322639
2014,201403,Exports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,557576
2014,201410,Exports,Belgium,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,769085
2014,201401,Exports,Belgium,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,21838
2014,201408,Exports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,139282
2014,201409,Exports,Belgium,Rep. of Moldova,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,171325
2014,201403,Imports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,615326
2014,201403,Imports,Belgium,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,200823
2014,201407,Imports,Belgium,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2880
2014,201410,Exports,Belgium,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,32673
2014,201401,Imports,Belgium,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,38294
2014,201405,Imports,Belgium,Greece,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2073
2014,201403,Exports,Belgium,Libya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1568871
2014,201410,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,301474
2014,201402,Exports,Belgium,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,3291689
2014,201406,Exports,Belgium,Bangladesh,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,360281
2014,201401,Exports,Belgium,Bunkers,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,16
2014,201406,Exports,Belgium,Albania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,20541
2014,201401,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,334414
2014,201408,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,143355
2014,201406,Exports,Belgium,Angola,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,311749
2014,201401,Exports,Belgium,"Other Asia, nes",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,63069
2014,201410,Exports,Belgium,Angola,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,149219
2014,201406,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,35085
2014,201408,Exports,Belgium,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,227128
2014,201405,Imports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,49264
2014,201410,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32252
2014,201401,Exports,Belgium,Norway,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201401,Exports,Belgium,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,168917
2014,201408,Exports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,715982
2014,201410,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,53798
2014,201403,Exports,Belgium,Libya,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,852075
2014,201407,Imports,Belgium,Norway,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,46400
2014,201410,Exports,Belgium,Australia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,34821
2014,201402,Exports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,137050
2014,201406,Exports,Belgium,Bahrain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,13992
2014,201409,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32779
2014,201401,Exports,Belgium,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,824
2014,201408,Exports,Belgium,Indonesia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1173924
2014,201403,Exports,Belgium,Lithuania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,549
2014,201410,Exports,Belgium,Kazakhstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,697952
2014,201410,Exports,Belgium,Bahrain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,32160
2014,201410,Exports,Belgium,Bangladesh,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,498526
2014,201408,Exports,Belgium,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,4401839
2014,201412,Imports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8471390
2014,201410,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,379362
2014,201401,Exports,Belgium,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,104846
2014,201411,Exports,Belgium,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,106491
2014,201409,Exports,Belgium,Niger,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,195450
2014,201409,Exports,Belgium,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,708692
2014,201403,Exports,Belgium,Madagascar,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,211332
2014,201410,Exports,Belgium,Kenya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,5685
2014,201412,Imports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,93769
2014,201406,Exports,Belgium,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,416928
2014,201405,Imports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,362
2014,201403,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,334398
2014,201403,Exports,Belgium,Malaysia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,0
2014,201410,Exports,Belgium,Dem. People's Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,439119
2014,201410,Exports,Belgium,Brazil,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,354674
2014,201409,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,49579
2014,201409,Exports,Belgium,Sint Maarten (Dutch part),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16415
2014,201406,Exports,Belgium,Bosnia Herzegovina,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,20
2014,201408,Exports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3282399
2014,201410,Exports,Belgium,Bosnia Herzegovina,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10
2014,201412,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15047
2014,201406,Exports,Belgium,Brazil,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,7576
2014,201401,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,363276
2014,201411,Exports,Belgium,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,211598
2014,201408,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,11797
2014,201409,Exports,Belgium,Niger,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,12605
2014,201409,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,66027
2014,201412,Imports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9303049
2014,201406,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1615
2014,201403,Imports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,249768
2014,201410,Exports,Belgium,Belize,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14703
2014,201402,Exports,Belgium,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16712173
2014,201401,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2957
2014,201405,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4309
2014,201403,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2569
2014,201407,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9135
2014,201402,Exports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14003126
2014,201408,Exports,Belgium,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1225859
2014,201405,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14810
2014,201403,Exports,Belgium,Mali,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,264043
2014,201410,Exports,Belgium,Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,562440
2014,201410,Exports,Belgium,Kuwait,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,292550
2014,201411,Exports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,63265
2014,201408,Exports,Belgium,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1132868
2014,201407,Imports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,349215
2014,201410,Exports,Belgium,Kyrgyzstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,27674
2014,201410,Exports,Belgium,Lebanon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,599315
2014,201410,Exports,Belgium,Bulgaria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,84075
2014,201401,Exports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,27716
2014,201408,Exports,Belgium,Côte d'Ivoire,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,207596
2014,201408,Exports,Belgium,Jamaica,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,53930
2014,201405,Exports,Belgium,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,462933
2014,201403,Imports,Belgium,Portugal,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,36908
2014,201403,Exports,Belgium,Mauritania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,461871
2014,201410,Exports,Belgium,Myanmar,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,885608
2014,201410,Exports,Belgium,Burundi,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,152
2014,201406,Exports,Belgium,Cameroon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,94492
2014,201401,Imports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,31663
2014,201410,Exports,Belgium,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,141850
2014,201411,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1335
2014,201408,Exports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,186689
2014,201410,Exports,Belgium,Lebanon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,60832
2014,201410,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,57201
2014,201406,Exports,Belgium,Burundi,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,419
2014,201403,Imports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,61520
2014,201403,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,193566
2014,201410,Exports,Belgium,Burundi,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1521
2014,201406,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,28032
2014,201401,Exports,Belgium,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2765
2014,201401,Imports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,390108
2014,201405,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6978
2014,201402,Exports,Belgium,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16930232
2014,201411,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,282681
2014,201408,Exports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,913276
2014,201410,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,27624
2014,201406,Exports,Belgium,Cabo Verde,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14350
2014,201401,Imports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1225807
2014,201410,Exports,Belgium,Libya,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,85271
2014,201410,Exports,Belgium,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4
2014,201408,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,87636
2014,201405,Exports,Belgium,Jamaica,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,228692
2014,201403,Exports,Belgium,Mexico,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,43
2014,201402,Exports,Belgium,Germany,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2542144
2014,201401,Exports,Belgium,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,71519
2014,201411,Exports,Belgium,Denmark,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,85870
2014,201408,Exports,Belgium,Kazakhstan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,363419
2014,201408,Exports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,237089
2014,201405,Imports,Belgium,Latvia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,596578
2014,201405,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1166829
2014,201410,Exports,Belgium,Cameroon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,272908
2014,201406,Exports,Belgium,Cabo Verde,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,367731
2014,201408,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,933372
2014,201405,Imports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,89465
2014,201408,Exports,Belgium,Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,663226
2014,201405,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1166319
2014,201405,Exports,Belgium,Kenya,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2160
2014,201410,Exports,Belgium,Cabo Verde,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1605563
2014,201410,Exports,Belgium,Central African Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,306170
2014,201406,Exports,Belgium,China,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1526676
2014,201406,Imports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,271127
2014,201401,Imports,Belgium,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,162753
2014,201405,Imports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,568801
2014,201405,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,35666
2014,201410,Exports,Belgium,Cabo Verde,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,22529
2014,201410,Exports,Belgium,Central African Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9435
2014,201406,Exports,Belgium,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,869973
2014,201406,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8852
2014,201401,Exports,Belgium,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2493
2014,201411,Exports,Belgium,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6297
2014,201403,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,67719
2014,201403,Exports,Belgium,Sint Maarten (Dutch part),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16543
2014,201410,Exports,Belgium,Chad,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9
2014,201402,Exports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19845346
2014,201408,Exports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1115274
2014,201401,Exports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1547613
